scenario_label,domain,language_label,role,agent_family,task_id,trial,turn_idx,expected_language,detected_language,drift_cause,after_tool_result,excluded_from_agent_language_correctness,previous_other_role_detected_language,text_snippet,simulation_source
L2 Domain,airline,TL,agent,qwen3.6-35b-a3b,7,2,28,tl,en,post_tool_response,True,False,tl,"Matagumpay na na-kansela ang parehong reserbasyon (XEHM4B at 59XX6W). Ang refund ay mapupunta sa iyong credit card na nagtatapos sa 2135 sa loob ng 5 hanggang 7 araw. Tungkol sa iyong tanong: Oo, may dalawang reserbasyon ka pa na may paparating na flight: 1. **Reservation 7WPL39**: - One-way flight mula DEN hanggang EWR - Cabin: basic economy - Mga pasahero: James Wilson at Amelia Kim - Mga flight: HAT246 (DEN to DFW, 2024-05-28) at HAT142 (DFW to EWR, 2024-05-28) - May travel insurance - Kab...",data/simulations/4-translated/2026-05-18-19-16-28_translated_airline_trial-3_tl_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Interaction,airline,ID,agent,gpt-5-mini,3,0,6,id,lv,structured_tool_echo,True,False,id,"{""jumlah_total_koper"": 6}",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,6,0,8,id,en,structured_tool_echo,False,False,id,"{ ""action"": ""create_new_booking_proposal"", ""user_id"": ""sophia_taylor_9065"", ""reservation_to_keep"": ""PEP4E0"", ""new_booking_details"": { ""trip_type"": ""one_way"", ""origin"": ""CLT"", ""destination"": ""PHX"", ""date"": ""2024-05-20"", ""cabin"": ""basic_economy"", ""flights"": [ { ""flight_number"": ""HAT176"", ""date"": ""2024-05-20"" }, { ""flight_number"": ""HAT097"", ""date"": ""2024-05-20"" } ], ""passengers"": [ { ""first_name"": ""Sophia"", ""last_name"": ""Taylor"", ""dob"": ""1999-05-27"" } ], ""insurance"": ""yes"", ""insurance_cost_per_p...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,6,0,16,id,en,structured_tool_echo,True,False,en,"{""message"":""Pemesanan baru berhasil dibuat."",""reservation"":{""reservation_id"":""HATHAT"",""user_id"":""sophia_taylor_9065"",""origin"":""CLT"",""destination"":""PHX"",""flight_type"":""one_way"",""cabin"":""basic_economy"",""flights"":[{""flight_number"":""HAT176"",""origin"":""CLT"",""destination"":""DTW"",""date"":""2024-05-20"",""price"":78},{""flight_number"":""HAT097"",""origin"":""DTW"",""destination"":""PHX"",""date"":""2024-05-20"",""price"":60}],""passengers"":[{""first_name"":""Sophia"",""last_name"":""Taylor"",""dob"":""1999-05-27""}],""payment_history"":[{...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,15,0,17,id,en,structured_tool_echo,True,False,id,"{ ""message"": ""Perubahan berhasil dilakukan. Berikut ringkasan pembaruan reservasi Anda:"", ""reservation"": { ""reservation_id"": ""M05KNL"", ""user_id"": ""aarav_garcia_1177"", ""origin"": ""ATL"", ""destination"": ""PHL"", ""flight_type"": ""one_way"", ""cabin"": ""economy"", ""flights"": [ { ""flight_number"": ""HAT110"", ""origin"": ""ATL"", ""destination"": ""LGA"", ""date"": ""2024-05-24"", ""price"": 105 }, { ""flight_number"": ""HAT172"", ""origin"": ""LGA"", ""destination"": ""PHL"", ""date"": ""2024-05-24"", ""price"": 102 } ], ""passengers"": [ {...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,17,0,19,id,en,structured_tool_echo,True,False,id,"{ ""message"": ""Perubahan berhasil dilakukan untuk reservasi FQ8APE. Berikut ringkasan perubahan dan rincian pembayaran."", ""reservation_id"": ""FQ8APE"", ""changes"": { ""passengers"": { ""before"": [{""first_name"": ""Ivan"", ""last_name"": ""Garcia"", ""dob"": ""1960-12-01""}], ""after"": [{""first_name"": ""Omar"", ""last_name"": ""Rossi"", ""dob"": ""1970-06-06""}] }, ""baggages"": { ""before_total_baggages"": 0, ""after_total_baggages"": 3, ""before_nonfree_baggages"": 0, ""after_nonfree_baggages"": 1, ""extra_bag_fee_per_item"": 50, ""...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,10,0,24,id,en,structured_tool_echo,True,False,id,"{ ""reservation_found"": true, ""matched_reservation_id"": ""4NQLHD"", ""note"": ""Reservation SEAIAH789 tidak ditemukan; saya menemukan reservasi yang cocok di profil Anda (4NQLHD) untuk rute IAH→SEA pada 23 Mei."", ""discrepancy"": { ""you_reported_passengers"": 2, ""reservation_passengers"": 3, ""message"": ""Reservasi yang ditemukan berisi 3 penumpang. Silakan konfirmasi apakah ini reservasi yang benar atau berikan reservation_id yang benar jika Anda bermaksud reservasi berbeda."" }, ""current_reservation_sum...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,22,0,24,id,en,structured_tool_echo,True,False,id,"{ ""response"": ""Berhasil menambahkan 3 bagasi terdaftar ke reservasi Anda."", ""updated_reservation"": { ""reservation_id"": ""UM3OG5"", ""user_id"": ""omar_rossi_1241"", ""flights"": [ {""flight_number"": ""HAT113"", ""date"": ""2024-05-26""}, {""flight_number"": ""HAT282"", ""date"": ""2024-05-28""}, {""flight_number"": ""HAT239"", ""date"": ""2024-05-28""} ], ""passengers"": [ {""first_name"": ""Omar"", ""last_name"": ""Rossi"", ""dob"": ""1970-06-06""}, {""first_name"": ""Liam"", ""last_name"": ""Lee"", ""dob"": ""1989-08-12""} ], ""cabin"": ""economy"",...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,24,0,31,id,en,structured_tool_echo,True,False,id,"{ ""message"": ""Pemesanan berhasil dibuat. Berikut detail reservasi baru Anda."", ""reservation"": { ""reservation_id"": ""HATHAT"", ""user_id"": ""mia_kim_4397"", ""flight_type"": ""round_trip"", ""cabin"": ""basic_economy"", ""flights"": [ { ""flight_number"": ""HAT041"", ""origin"": ""EWR"", ""destination"": ""LAX"", ""date"": ""2024-05-20"", ""price"": 86 }, { ""flight_number"": ""HAT012"", ""origin"": ""LAX"", ""destination"": ""EWR"", ""date"": ""2024-05-25"", ""price"": 77 } ], ""passengers"": [ { ""first_name"": ""Mia"", ""last_name"": ""Kim"", ""dob"":...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,23,0,16,id,en,structured_tool_echo,False,False,id,"{ ""tindakan_yang_diusulkan"": ""Batalkan reservasi K1NW8N lalu buat 3 reservasi terpisah (satu penumpang per reservasi) dengan kelas business pada tanggal yang sama."", ""rincian_reservasi_baru_per_penumpang"": [ { ""penumpang"": ""Mohamed Silva"", ""passenger_index"": 1, ""flights"": [ {""flight_number"": ""HAT023"", ""route"": ""JFK -> SFO"", ""date"": ""2024-05-26"", ""price"": 364}, {""flight_number"": ""HAT204"", ""route"": ""SFO -> SEA"", ""date"": ""2024-05-28"", ""price"": 248}, {""flight_number"": ""HAT100"", ""route"": ""SEA -> J...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,23,0,26,id,en,structured_tool_echo,True,False,id,"{ ""status"": ""sukses"", ""action_taken"": [ { ""action"": ""cancel_reservation"", ""reservation_id"": ""K1NW8N"", ""result"": ""cancelled"", ""refund"": { ""amount"": 567, ""original_payment_method"": ""gift_card_6136092"", ""expected_refund_time"": ""5-7 business days"" } }, { ""action"": ""create_reservation"", ""reservation_id"": ""HATHAT"", ""passenger"": ""Mohamed Silva"", ""cabin"": ""business"", ""flights"": [ {""flight_number"": ""HAT023"", ""date"": ""2024-05-26"", ""price"": 364}, {""flight_number"": ""HAT204"", ""date"": ""2024-05-28"", ""price""...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,29,0,17,id,en,structured_tool_echo,True,False,id,"{ ""status"": ""Selesai"", ""pesan"": ""Pembatalan dan pemesanan ulang telah berhasil diproses."", ""rincian_pembatalan"": { ""reservation_id_dibatalkan"": ""VA5SGQ"", ""alasan"": ""kesehatan (tertutup asuransi)"", ""pengembalian_diproses"": ""Jumlah USD 686 dikembalikan ke credit_card_8003957 (akan tercermin sebagai kredit setelah persetujuan klaim), estimasi 5-7 hari kerja."" }, ""rincian_pemesanan_baru"": { ""reservation_id_baru"": ""HATHAT"", ""user_id"": ""raj_brown_5782"", ""trip_type"": ""round_trip"", ""cabin"": ""economy""...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,42,0,16,id,en,structured_tool_echo,True,False,id,"{ ""message"": ""Pembatalan FDZ0T5 telah diproses sesuai instruksi Anda."", ""details"": { ""reservation_id"": ""FDZ0T5"", ""status"": ""cancelled"", ""refund"": { ""amount"": 3778, ""method"": ""credit_card_1402274"", ""note"": ""Pengembalian akan diproses ke metode pembayaran asli dalam 5–7 hari kerja."" } } }",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,33,0,19,id,en,structured_tool_echo,True,False,id,"{ ""status"": ""sukses"", ""message"": ""Perubahan penerbangan untuk reservasi HXDUBJ telah diproses."", ""detail_reservasi_baru"": { ""reservation_id"": ""HXDUBJ"", ""user_id"": ""yara_garcia_1905"", ""flights"": [ {""flight_number"": ""HAT072"", ""origin"": ""IAH"", ""destination"": ""SFO"", ""date"": ""2024-05-19"", ""price"": 130}, {""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""destination"": ""IAH"", ""date"": ""2024-05-23"", ""price"": 187} ], ""new_total"": 317, ""payment_history"": [ {""payment_id"": ""gift_card_6941833"", ""amount"": 533},...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,33,0,33,id,en,structured_tool_echo,True,False,id,"{ ""status"": ""sukses"", ""message"": ""2 bagasi terdaftar telah ditambahkan ke reservasi HXDUBJ. Tidak ada biaya tambahan karena Anda adalah anggota gold dan tunjangan gratis mencakup 2 bagasi."", ""detail_reservasi_terbaru"": { ""reservation_id"": ""HXDUBJ"", ""user_id"": ""yara_garcia_1905"", ""flights"": [ {""flight_number"": ""HAT072"", ""origin"": ""IAH"", ""destination"": ""SFO"", ""date"": ""2024-05-19"", ""cabin"": ""economy"", ""price"": 130}, {""flight_number"": ""HAT278"", ""origin"": ""SFO"", ""destination"": ""IAH"", ""date"": ""2024...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,35,0,30,id,en,structured_tool_echo,True,False,en,"{ ""message"": ""Pemesanan berhasil dibuat."", ""reservation"": { ""reservation_id"": ""HATHAT"", ""user_id"": ""aarav_ahmed_6699"", ""origin"": ""JFK"", ""destination"": ""SFO"", ""flight_type"": ""one_way"", ""cabin"": ""economy"", ""flights"": [ { ""flight_number"": ""HAT069"", ""origin"": ""JFK"", ""destination"": ""SEA"", ""date"": ""2024-05-24"", ""price"": 123 }, { ""flight_number"": ""HAT258"", ""origin"": ""SEA"", ""destination"": ""SFO"", ""date"": ""2024-05-24"", ""price"": 167 } ], ""passengers"": [ { ""first_name"": ""Aarav"", ""last_name"": ""Ahmed"", ""do...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,8,1,20,id,en,structured_tool_echo,True,False,en,"{ ""message"": ""Pemesanan berhasil. Berikut detail reservasi Anda:"", ""reservation_id"": ""HATHAT"", ""user_id"": ""sophia_silva_7557"", ""origin"": ""ORD"", ""destination"": ""PHL"", ""flight_type"": ""one_way"", ""cabin"": ""economy"", ""flights"": [ { ""flight_number"": ""HAT271"", ""origin"": ""ORD"", ""destination"": ""PHL"", ""date"": ""2024-05-26"", ""scheduled_departure_time_est"": ""19:00:00"", ""scheduled_arrival_time_est"": ""21:00:00"", ""price_per_passenger"": 174 } ], ""passengers"": [ { ""first_name"": ""Sophia"", ""last_name"": ""Silva"",...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,12,1,10,id,en,structured_tool_echo,True,False,en,"{""message"":""Perubahan berhasil disimpan."",""reservation_id"":""YAX4DR"",""user_id"":""chen_lee_6825"",""status"":""updated"",""cabin"":""business"",""flights"":[{""flight_number"":""HAT235"",""origin"":""BOS"",""destination"":""MCO"",""date"":""2024-05-18"",""price_per_passenger"":350},{""flight_number"":""HAT298"",""origin"":""MCO"",""destination"":""MSP"",""date"":""2024-05-19"",""price_per_passenger"":499}],""passengers"":[{""first_name"":""Chen"",""last_name"":""Lee"",""dob"":""1967-12-12""},{""first_name"":""Noah"",""last_name"":""Hernandez"",""dob"":""1968-01-06""}...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,7,1,24,id,en,structured_tool_echo,True,False,id,"{ ""message"": ""Berikut daftar penerbangan Anda yang akan datang dan total biayanya."", ""upcoming_reservations"": [ { ""reservation_id"": ""7WPL39"", ""origin"": ""DEN"", ""destination"": ""EWR"", ""trip_type"": ""one_way"", ""cabin"": ""basic_economy"", ""flight_dates"": [ ""2024-05-28"", ""2024-05-28"" ], ""passengers"": 2, ""amount_paid"": 402, ""insurance"": ""yes"" }, { ""reservation_id"": ""XEHM4B"", ""origin"": ""LAS"", ""destination"": ""ATL"", ""trip_type"": ""round_trip"", ""cabin"": ""basic_economy"", ""flight_dates"": [ ""2024-05-20"", ""2024...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,7,1,32,id,en,structured_tool_echo,True,False,en,"{ ""message"": ""Tindakan upgrade dan pembatalan untuk reservasi 7WPL39 telah berhasil diproses."", ""reservation_id"": ""7WPL39"", ""upgrade"": { ""new_cabin"": ""business"", ""additional_charged"": 958, ""payment_method_used"": ""credit_card_2408938"" }, ""cancellation"": { ""status"": ""cancelled"", ""refunds"": [ { ""amount"": 402, ""method"": ""credit_card_4303738"" }, { ""amount"": 958, ""method"": ""credit_card_2408938"" } ], ""total_refunded"": 1360, ""eta"": ""5-7 business days"" }, ""note"": ""Jika Anda ingin informasi lebih lanju...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,gpt-5-mini,7,1,40,id,en,structured_tool_echo,True,False,en,"{ ""message"": ""Upgrade dan pembatalan untuk reservasi 3EMQJ6 telah berhasil diproses."", ""reservation_id"": ""3EMQJ6"", ""upgrade"": { ""new_cabin"": ""business"", ""additional_charged"": 1196, ""payment_method_used"": ""credit_card_2408938"" }, ""cancellation"": { ""status"": ""cancelled"", ""refunds"": [ { ""amount"": 306, ""method"": ""credit_card_2408938"" }, { ""amount"": 1196, ""method"": ""credit_card_2408938"" } ], ""total_refunded"": 1502, ""eta"": ""5-7 business days"" }, ""note"": ""Jika ada hal lain yang perlu dibantu, beri t...",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,agent,kimi-k2.5,13,2,10,id,es,post_tool_response,True,False,id,ANDA SEDANG DIPINDAHKAN KE AGEN MANUSIA. MOHON TUNGGU SEBENTAR.,data/simulations/3-crosslingual/20260512_073621_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_indonesian
L2 Interaction,airline,ID,agent,kimi-k2.5,47,2,14,id,es,post_tool_response,True,False,id,ANDA SEDANG DIPINDAHKAN KE AGEN MANUSIA. MOHON TUNGGU SEBENTAR.,data/simulations/3-crosslingual/20260512_073621_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,0,0,10,id,zh,post_tool_response,True,False,id,ANDA SEDANG DIHUBUNGKAN KE AGEN MANUSIA. SILAKAN TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,13,0,10,id,zh,post_tool_response,True,False,id,ANDA SEDANG DIHUBUNGKAN KE AGEN MANUSIA. SILAKAN TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,28,0,14,id,en,post_tool_response,True,False,id,ANDA AKAN DIHUBUNGKAN DENGAN AGENT MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,34,0,18,id,zh,post_tool_response,True,False,id,ANDA AKAN DIHUBUNGKAN DENGAN AGEN MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,41,0,28,id,zh,post_tool_response,True,False,id,ANDA AKAN DIHUBUNGKAN DENGAN AGEN MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,45,0,8,id,zh,post_tool_response,True,False,id,ANDA SEDANG DIHUBUNGKAN KE AGEN MANUSIA. SILAKAN TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,0,1,12,id,en,post_tool_response,True,False,id,ANDA SEDANG DIHUBUNGKAN DENGAN AGEN MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,3,1,14,id,ms,post_tool_response,True,False,id,ANDA AKAN DIHUBUNGKAN DENGAN AGENT MANUSIA. SILAKAN TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,11,1,6,id,en,post_tool_response,True,False,id,ANDA SEDANG DIHUBUNGKAN DENGAN AGEN MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
L2 Interaction,airline,ID,agent,qwen3-235b,13,1,10,id,en,post_tool_response,True,False,id,ANDA SEDANG DIPINDAHKAN KE AGEN MANUSIA. HARAP TUNGGU.,data/simulations/3-crosslingual/20260507_221638_airline_llm_agent_Qwen3-235B-A22B-Instruct-2507-tput_user_simulator_Qwen3-235B-A22B-Instruct-2507-tput_crosslingual_indonesian
